,Year,SA4 Code,Household Stress - Census Households with rent payments greater than or equal to 30% of household income (%),Rent and Mortgage Payments - Census Average monthly household mortgage payment ($),Rent and Mortgage Payments - Census Average monthly household rental payment ($),Housing Suitability - Occupied private dwellings - Census Dwellings with extra bedrooms needed (no.),Household Stress - Census Households with mortgage repayments greater than or equal to 30% of household income (%),Building Approvals - Year ended 30 June Value of residential building ($m),Building Approvals - Year ended 30 June Private sector dwellings excluding houses (no.),Building Approvals - Year ended 30 June Total private sector dwelling units (no.),Building Approvals - Year ended 30 June Total value of private sector dwelling units ($m),Building Approvals - Year ended 30 June Private sector houses (no.),Building Approvals - Year ended 30 June Total dwelling units (no.),Building Approvals - Year ended 30 June Value of private sector houses ($m),Building Approvals - Year ended 30 June Value of private sector dwellings excluding houses ($m),SA4 Name,Value of New Other Residential Building ($000),Total Dwelling Number,Number of New Houses,Number of New Other Residential Buildings,Value of Total Residential Buildings ($000),Value of Alterations ($000),Value of New Houses ($000),SA4 Name 2011,Average number of Persons per bedroom,Median total family income weekly,Median total household income weekly,Median age of persons,Median total personal income weekly,Average household size,Median rent weekly,Median mortgage repayment monthly,Estimates of Personal Income - Year ended 30 June Total income (excl. Government pensions and allowances) - Gini coefficient,Estimates of Personal Income - Year ended 30 June Mean employee income ($),Gross Capital Gains reported by taxpayers - Year ended 30 June Gross Capital Gains reported by taxpayers - Mean ($),Estimates of Personal Income - Year ended 30 June Mean investment income ($),Estimates of Personal Income - Year ended 30 June Median employee income ($),Gross Capital Gains reported by taxpayers - Year ended 30 June Gross Capital Gains reported by taxpayers  - Median ($),Estimates of Personal Income - Year ended 30 June Median investment income ($),State and Territory Id,House Median Sales Price,House No of Transactions,Attached dwellings Median Sales Price,Attached dwellings No of Transactions
765,2019,310,,,,,,809.0,438.0,2996.0,751.0,2558.0,3121.0,652.0,98.0,Ipswich,97300.9,2838.0,2466.0,368.0,771487.1,54654.0,619532.2,Ipswich,,,,,,,,,,,,,,,,3,375000.0,4838.0,300000.0,512.0
766,2019,311,,,,,,837.0,659.0,3445.0,796.0,2786.0,3526.0,663.0,133.0,Logan - Beaudesert,78507.2,2717.0,2236.0,471.0,648760.6,46410.9,523842.5,Logan - Beaudesert,,,,,,,,,,,,,,,,3,423000.0,4227.0,256750.0,775.0
767,2019,312,,,,,,329.0,,582.0,309.0,582.0,582.0,309.0,,Mackay - Isaac - Whitsunday,1027.3,463.0,451.0,5.0,234888.4,58713.9,175147.1,Mackay - Isaac - Whitsunday,,,,,,,,,,,,,,,,3,345000.0,2086.0,249000.0,457.0
768,2019,313,,,,,,691.0,585.0,2695.0,656.0,2110.0,2726.0,539.0,117.0,Moreton Bay - North,101904.6,2683.0,2214.0,463.0,690109.1,46824.1,541380.4,Moreton Bay - North,,,,,,,,,,,,,,,,3,435000.0,3972.0,329000.0,942.0
769,2019,314,,,,,,400.0,560.0,1419.0,372.0,859.0,1441.0,233.0,139.0,Moreton Bay - South,108302.6,1409.0,931.0,477.0,388715.3,36984.7,243428.0,Moreton Bay - South,,,,,,,,,,,,,,,,3,510000.0,3046.0,332000.0,517.0
770,2019,315,,,,,,31.0,5.0,47.0,14.0,42.0,69.0,12.0,2.0,Queensland - Outback,5720.9,75.0,57.0,18.0,34499.3,8425.9,20352.5,Queensland - Outback,,,,,,,,,,,,,,,,3,187500.0,485.0,265000.0,34.0
771,2019,316,,,,,,1590.0,1675.0,4625.0,1569.0,2950.0,4625.0,1072.0,497.0,Sunshine Coast,373590.9,3638.0,2450.0,1147.0,1462970.2,309358.3,780021.0,Sunshine Coast,,,,,,,,,,,,,,,,3,622000.0,6039.0,435375.0,3338.0
772,2019,317,,,,,,260.0,189.0,758.0,242.0,569.0,764.0,194.0,48.0,Toowoomba,22886.2,649.0,533.0,114.0,241454.2,59425.4,159142.6,Toowoomba,,,,,,,,,,,,,,,,3,380000.0,2381.0,277375.0,393.0
773,2019,318,,,,,,180.0,31.0,449.0,143.0,418.0,461.0,138.0,5.0,Townsville,24938.2,583.0,512.0,67.0,233772.7,62900.5,145934.0,Townsville,,,,,,,,,,,,,,,,3,315000.0,2434.0,235000.0,536.0
774,2019,319,,,,,,551.0,53.0,1444.0,519.0,1391.0,1444.0,504.0,15.0,Wide Bay,27316.0,1402.0,1313.0,81.0,527430.9,123672.5,376442.5,Wide Bay,,,,,,,,,,,,,,,,3,310000.0,5183.0,260000.0,655.0
775,2019,401,,,,,,872.0,1194.0,2471.0,864.0,1277.0,2481.0,554.0,310.0,Adelaide - Central and Hills,498460.6,2982.0,1305.0,1655.0,1119019.9,160461.1,460098.2,Adelaide - Central and Hills,,,,,,,,,,,,,,,,4,702750.0,3237.0,465000.0,2320.0
776,2019,402,,,,,,566.0,261.0,2468.0,554.0,2207.0,2497.0,508.0,46.0,Adelaide - North,44350.8,2693.0,2479.0,213.0,638542.3,31066.7,563124.9,Adelaide - North,,,,,,,,,,,,,,,,4,375000.0,5499.0,250075.0,1091.0
777,2019,403,,,,,,613.0,416.0,2042.0,596.0,1626.0,2069.0,511.0,84.0,Adelaide - South,127695.0,2074.0,1512.0,553.0,616477.7,77779.3,411003.4,Adelaide - South,,,,,,,,,,,,,,,,4,475000.0,4775.0,379000.0,1593.0
778,2019,404,,,,,,565.0,766.0,1962.0,543.0,1196.0,2024.0,371.0,172.0,Adelaide - West,230910.5,2437.0,1490.0,939.0,663719.5,55198.3,377610.7,Adelaide - West,,,,,,,,,,,,,,,,4,545000.0,2448.0,387500.0,1758.0
779,2019,405,,,,,,158.0,32.0,537.0,154.0,505.0,537.0,143.0,11.0,Barossa - Yorke - Mid North,5617.7,503.0,484.0,15.0,157331.6,26116.9,125597.0,Barossa - Yorke - Mid North,,,,,,,,,,,,,,,,4,270000.0,1710.0,200000.0,86.0
780,2019,406,,,,,,57.0,6.0,157.0,51.0,151.0,157.0,49.0,2.0,South Australia - Outback,3000.0,167.0,141.0,24.0,58101.6,15772.0,39329.6,South Australia - Outback,,,,,,,,,,,,,,,,4,245000.0,698.0,132750.0,192.0
781,2019,407,,,,,,305.0,31.0,984.0,289.0,953.0,987.0,282.0,6.0,South Australia - South East,2660.0,891.0,870.0,14.0,296600.9,45173.4,248767.5,South Australia - South East,,,,,,,,,,,,,,,,4,302250.0,2985.0,211750.0,311.0
782,2019,501,,,,,,462.0,67.0,1287.0,440.0,1220.0,1308.0,417.0,24.0,Bunbury,23934.5,1058.0,975.0,75.0,384296.3,51064.1,309297.7,Bunbury,,,,,,,,,,,,,,,,5,373250.0,2231.0,295000.0,312.0
783,2019,502,,,,,,202.0,18.0,700.0,196.0,682.0,703.0,193.0,3.0,Mandurah,8323.1,674.0,638.0,31.0,198506.4,9691.2,180492.1,Mandurah,,,,,,,,,,,,,,,,5,372750.0,1567.0,250000.0,367.0
784,2019,503,,,,,,560.0,422.0,851.0,544.0,429.0,852.0,396.0,147.0,Perth - Inner,404732.3,1342.0,379.0,960.0,833484.4,123662.1,305089.9,Perth - Inner,,,,,,,,,,,,,,,,5,1220000.0,1649.0,455000.0,1817.0
785,2019,504,,,,,,593.0,331.0,2126.0,547.0,1795.0,2259.0,477.0,70.0,Perth - North East,27541.8,1878.0,1742.0,133.0,497671.4,40769.9,429359.7,Perth - North East,,,,,,,,,,,,,,,,5,450000.0,2958.0,298500.0,598.0
786,2019,505,,,,,,1023.0,916.0,3331.0,990.0,2415.0,3421.0,763.0,228.0,Perth - North West,142756.3,2911.0,2338.0,570.0,902801.0,82282.7,677762.0,Perth - North West,,,,,,,,,,,,,,,,5,520000.0,6578.0,380000.0,1558.0
787,2019,506,,,,,,902.0,692.0,3067.0,864.0,2375.0,3148.0,681.0,183.0,Perth - South East,179777.8,2899.0,2210.0,682.0,849002.4,71187.6,598036.9,Perth - South East,,,,,,,,,,,,,,,,5,450000.0,5330.0,379000.0,1720.0
788,2019,507,,,,,,902.0,429.0,2693.0,856.0,2264.0,2829.0,708.0,148.0,Perth - South West,149882.4,2823.0,2254.0,564.0,865494.3,72772.7,642839.2,Perth - South West,,,,,,,,,,,,,,,,5,490000.0,5042.0,395000.0,1439.0
789,2019,509,,,,,,197.0,12.0,559.0,174.0,547.0,570.0,171.0,3.0,Western Australia - Wheat Belt,4405.5,464.0,444.0,15.0,178235.2,34626.3,139203.3,Western Australia - Wheat Belt,,,,,,,,,,,,,,,,5,300000.0,1673.0,275000.0,123.0
790,2019,510,,,,,,53.0,,45.0,27.0,45.0,89.0,27.0,,Western Australia - Outback (North),4516.3,95.0,81.0,13.0,64616.0,28175.4,31924.3,Western Australia - Outback (North),,,,,,,,,,,,,,,,5,325000.0,856.0,201500.0,471.0
791,2019,511,,,,,,110.0,55.0,246.0,98.0,191.0,254.0,90.0,8.0,Western Australia - Outback (South),6063.6,214.0,199.0,10.0,103103.8,25603.0,71437.2,Western Australia - Outback (South),,,,,,,,,,,,,,,,5,270000.0,1469.0,234500.0,226.0
792,2019,601,,,,,,549.0,148.0,1537.0,519.0,1389.0,1645.0,471.0,47.0,Hobart,52178.0,1580.0,1402.0,172.0,515710.8,66575.0,396957.8,Hobart,,,,,,,,,,,,,,,,6,470000.0,3814.0,380000.0,1405.0
793,2019,602,,,,,,232.0,40.0,745.0,218.0,705.0,769.0,209.0,9.0,Launceston and North East,700.0,767.0,752.0,6.0,244771.7,32830.2,211241.5,Launceston and North East,,,,,,,,,,,,,,,,6,322000.0,3137.0,278000.0,677.0
794,2019,603,,,,,,84.0,12.0,290.0,81.0,278.0,291.0,79.0,2.0,South East,750.0,308.0,299.0,5.0,96944.1,12539.9,83654.2,South East,,,,,,,,,,,,,,,,6,350000.0,998.0,272000.0,53.0
795,2019,604,,,,,,135.0,13.0,425.0,125.0,412.0,468.0,122.0,3.0,West and North West,11090.0,531.0,475.0,37.0,171995.9,21495.3,139410.7,West and North West,,,,,,,,,,,,,,,,6,272000.0,2537.0,235000.0,411.0
796,2019,701,,,,,,213.0,47.0,397.0,182.0,350.0,425.0,167.0,15.0,Darwin,38997.9,411.0,272.0,125.0,213382.6,82256.5,92128.3,Darwin,,,,,,,,,,,,,,,,7,495000.0,902.0,320000.0,539.0
797,2019,702,,,,,,138.0,52.0,115.0,41.0,63.0,255.0,26.0,15.0,Northern Territory - Outback,25811.9,180.0,126.0,52.0,132717.9,50834.8,56071.2,Northern Territory - Outback,,,,,,,,,,,,,,,,7,425000.0,312.0,359000.0,165.0
798,2019,801,,,,,,1985.0,5000.0,6281.0,1928.0,1281.0,6387.0,554.0,1373.0,Australian Capital Territory,1024027.0,4928.0,1233.0,3689.0,1574899.6,97591.5,453281.0,Australian Capital Territory,,,,,,,,,,,,,,,,8,710000.0,4069.0,445000.0,3426.0
799,2019,901,,,,,,,,,,,,,,Other Territories,,,,,,,,,,,,,,,,,,,,,,,,9,,,,
800,2020,101,,,,,,,,,,,,,,,91528.8,1384.0,1042.0,332.0,550585.4,71614.0,387442.6,Capital Region,,,,,,,,,,,,,,,,1,,,,
801,2020,102,,,,,,,,,,,,,,,100162.4,1359.0,1008.0,342.0,557046.8,119024.7,337859.7,Central Coast,,,,,,,,,,,,,,,,1,,,,
802,2020,103,,,,,,,,,,,,,,,34095.0,970.0,830.0,134.0,413911.6,73408.3,306408.3,Central West,,,,,,,,,,,,,,,,1,,,,
803,2020,104,,,,,,,,,,,,,,,79916.0,761.0,550.0,202.0,312106.2,45369.8,186820.3,Coffs Harbour - Grafton,,,,,,,,,,,,,,,,1,,,,
804,2020,105,,,,,,,,,,,,,,,24053.4,519.0,428.0,91.0,177022.3,20600.6,132368.3,Far West and Orana,,,,,,,,,,,,,,,,1,,,,
805,2020,106,,,,,,,,,,,,,,,213403.4,3018.0,2090.0,921.0,986766.9,74699.8,698663.7,Hunter Valley exc Newcastle,,,,,,,,,,,,,,,,1,,,,
806,2020,107,,,,,,,,,,,,,,,393593.0,2485.0,1238.0,1236.0,973989.2,123663.6,456732.7,Illawarra,,,,,,,,,,,,,,,,1,,,,
807,2020,108,,,,,,,,,,,,,,,110903.3,1430.0,1065.0,342.0,545407.4,73510.0,360994.0,Mid North Coast,,,,,,,,,,,,,,,,1,,,,
808,2020,109,,,,,,,,,,,,,,,7317.2,1045.0,1015.0,29.0,425810.8,44711.8,373781.8,Murray,,,,,,,,,,,,,,,,1,,,,
809,2020,110,,,,,,,,,,,,,,,12851.8,654.0,572.0,66.0,264903.4,47828.6,204223.0,New England and North West,,,,,,,,,,,,,,,,1,,,,
810,2020,111,,,,,,,,,,,,,,,377527.5,2497.0,1319.0,1167.0,1079296.2,200314.6,501454.2,Newcastle and Lake Macquarie,,,,,,,,,,,,,,,,1,,,,
811,2020,112,,,,,,,,,,,,,,,119194.2,1278.0,904.0,347.0,552177.0,93451.9,339530.8,Richmond - Tweed,,,,,,,,,,,,,,,,1,,,,
812,2020,113,,,,,,,,,,,,,,,17289.5,814.0,740.0,71.0,342834.2,53952.2,271592.5,Riverina,,,,,,,,,,,,,,,,1,,,,
813,2020,114,,,,,,,,,,,,,,,152926.7,1299.0,833.0,452.0,589856.3,91995.5,344934.1,Southern Highlands and Shoalhaven,,,,,,,,,,,,,,,,1,,,,
814,2020,115,,,,,,,,,,,,,,,453050.4,3690.0,2279.0,1397.0,1505251.0,97607.4,954593.2,Sydney - Baulkham Hills and Hawkesbury,,,,,,,,,,,,,,,,1,,,,
815,2020,116,,,,,,,,,,,,,,,870354.0,6899.0,3551.0,3332.0,1909268.2,38017.5,1000896.8,Sydney - Blacktown,,,,,,,,,,,,,,,,1,,,,
816,2020,117,,,,,,,,,,,,,,,1463555.0,2921.0,103.0,2803.0,1731755.6,215032.6,53168.0,Sydney - City and Inner South,,,,,,,,,,,,,,,,1,,,,
817,2020,118,,,,,,,,,,,,,,,229207.3,582.0,124.0,430.0,802321.5,427539.4,145574.8,Sydney - Eastern Suburbs,,,,,,,,,,,,,,,,1,,,,
818,2020,119,,,,,,,,,,,,,,,774448.8,3375.0,1021.0,2313.0,1261930.7,128544.3,358937.6,Sydney - Inner South West,,,,,,,,,,,,,,,,1,,,,
819,2020,120,,,,,,,,,,,,,,,530544.5,1642.0,298.0,1328.0,928642.2,192300.9,205796.8,Sydney - Inner West,,,,,,,,,,,,,,,,1,,,,
820,2020,121,,,,,,,,,,,,,,,459795.5,1631.0,491.0,1125.0,1375769.4,477151.5,438822.4,Sydney - North Sydney and Hornsby,,,,,,,,,,,,,,,,1,,,,
821,2020,122,,,,,,,,,,,,,,,231236.3,917.0,432.0,466.0,840481.0,329767.4,279477.3,Sydney - Northern Beaches,,,,,,,,,,,,,,,,1,,,,
822,2020,123,,,,,,,,,,,,,,,168831.8,2852.0,2132.0,708.0,915466.9,46219.0,700416.1,Sydney - Outer South West,,,,,,,,,,,,,,,,1,,,,
823,2020,124,,,,,,,,,,,,,,,168651.8,1732.0,1034.0,681.0,611329.2,87265.4,355412.0,Sydney - Outer West and Blue Mountains,,,,,,,,,,,,,,,,1,,,,
824,2020,125,,,,,,,,,,,,,,,1536830.9,5339.0,872.0,4408.0,1913357.0,76980.9,299545.2,Sydney - Parramatta,,,,,,,,,,,,,,,,1,,,,
825,2020,126,,,,,,,,,,,,,,,809256.9,2565.0,337.0,2213.0,1061945.1,80070.4,172617.8,Sydney - Ryde,,,,,,,,,,,,,,,,1,,,,
826,2020,127,,,,,,,,,,,,,,,360704.7,5149.0,3815.0,1307.0,1556974.8,43387.4,1152882.7,Sydney - South West,,,,,,,,,,,,,,,,1,,,,
827,2020,128,,,,,,,,,,,,,,,517380.7,1488.0,314.0,1167.0,797132.1,126031.5,153719.8,Sydney - Sutherland,,,,,,,,,,,,,,,,1,,,,
828,2020,201,,,,,,,,,,,,,,,54181.4,2568.0,2349.0,207.0,893046.7,98781.0,740084.2,Ballarat,,,,,,,,,,,,,,,,2,,,,
829,2020,202,,,,,,,,,,,,,,,7161.7,1632.0,1608.0,23.0,632100.3,86889.3,538049.3,Bendigo,,,,,,,,,,,,,,,,2,,,,
830,2020,203,,,,,,,,,,,,,,,188424.7,5431.0,4745.0,677.0,2054191.3,247849.1,1617917.5,Geelong,,,,,,,,,,,,,,,,2,,,,
831,2020,204,,,,,,,,,,,,,,,18202.8,1797.0,1715.0,78.0,696371.9,93041.8,585127.3,Hume,,,,,,,,,,,,,,,,2,,,,
832,2020,205,,,,,,,,,,,,,,,31802.3,3743.0,3599.0,133.0,1339612.6,161177.1,1146633.1,Latrobe - Gippsland,,,,,,,,,,,,,,,,2,,,,
833,2020,206,,,,,,,,,,,,,,,1824037.8,4633.0,333.0,4254.0,2889247.1,691083.0,374126.3,Melbourne - Inner,,,,,,,,,,,,,,,,2,,,,
834,2020,207,,,,,,,,,,,,,,,1127853.2,3085.0,664.0,2414.0,1962849.8,260303.5,574693.0,Melbourne - Inner East,,,,,,,,,,,,,,,,2,,,,
835,2020,208,,,,,,,,,,,,,,,1300432.2,3434.0,590.0,2822.0,2183170.7,384498.4,498240.1,Melbourne - Inner South,,,,,,,,,,,,,,,,2,,,,
836,2020,209,,,,,,,,,,,,,,,463073.2,5693.0,4025.0,1664.0,1945133.6,182367.0,1299693.4,Melbourne - North East,,,,,,,,,,,,,,,,2,,,,
837,2020,210,,,,,,,,,,,,,,,283353.5,5409.0,4429.0,977.0,1757671.2,95813.9,1378503.8,Melbourne - North West,,,,,,,,,,,,,,,,2,,,,
838,2020,211,,,,,,,,,,,,,,,361660.5,2311.0,1149.0,1153.0,1101260.3,242957.9,496641.9,Melbourne - Outer East,,,,,,,,,,,,,,,,2,,,,
839,2020,212,,,,,,,,,,,,,,,556499.1,8113.0,6294.0,1816.0,2774423.7,151911.0,2066013.6,Melbourne - South East,,,,,,,,,,,,,,,,2,,,,
840,2020,213,,,,,,,,,,,,,,,908863.8,15581.0,12463.0,3112.0,4721687.5,174762.6,3638061.1,Melbourne - West,,,,,,,,,,,,,,,,2,,,,
841,2020,214,,,,,,,,,,,,,,,166648.8,1406.0,921.0,481.0,978683.5,278448.2,533586.5,Mornington Peninsula,,,,,,,,,,,,,,,,2,,,,
842,2020,215,,,,,,,,,,,,,,,17348.8,852.0,793.0,59.0,351358.9,52827.0,281183.2,North West,,,,,,,,,,,,,,,,2,,,,
843,2020,216,,,,,,,,,,,,,,,13123.2,1118.0,1063.0,55.0,425195.6,49357.1,362715.2,Shepparton,,,,,,,,,,,,,,,,2,,,,
844,2020,217,,,,,,,,,,,,,,,36675.2,953.0,832.0,120.0,414190.2,79453.9,298061.1,Warrnambool and South West,,,,,,,,,,,,,,,,2,,,,
845,2020,301,,,,,,,,,,,,,,,141804.7,1631.0,1107.0,519.0,572917.3,92023.4,339089.2,Brisbane - East,,,,,,,,,,,,,,,,3,,,,
846,2020,302,,,,,,,,,,,,,,,159206.4,1260.0,706.0,554.0,541407.3,120318.9,261882.0,Brisbane - North,,,,,,,,,,,,,,,,3,,,,
847,2020,303,,,,,,,,,,,,,,,539697.0,3501.0,1831.0,1665.0,1443061.1,199921.9,703442.2,Brisbane - South,,,,,,,,,,,,,,,,3,,,,
848,2020,304,,,,,,,,,,,,,,,151557.9,876.0,469.0,404.0,501760.3,129491.0,220711.4,Brisbane - West,,,,,,,,,,,,,,,,3,,,,
849,2020,305,,,,,,,,,,,,,,,786295.3,2410.0,296.0,2106.0,1380397.1,369889.1,224212.7,Brisbane Inner City,,,,,,,,,,,,,,,,3,,,,
850,2020,306,,,,,,,,,,,,,,,13608.8,1509.0,1470.0,32.0,549267.9,81075.1,454584.0,Cairns,,,,,,,,,,,,,,,,3,,,,
851,2020,307,,,,,,,,,,,,,,,4200.2,456.0,436.0,19.0,178613.5,37867.4,136545.8,Darling Downs - Maranoa,,,,,,,,,,,,,,,,3,,,,
852,2020,308,,,,,,,,,,,,,,,10553.9,866.0,819.0,40.0,458698.9,190488.1,257656.9,Central Queensland,,,,,,,,,,,,,,,,3,,,,
853,2020,309,,,,,,,,,,,,,,,1472203.9,5331.0,1911.0,3404.0,2458817.8,238736.8,747877.1,Gold Coast,,,,,,,,,,,,,,,,3,,,,
854,2020,310,,,,,,,,,,,,,,,128962.1,3626.0,3097.0,526.0,1262013.8,279687.7,853364.0,Ipswich,,,,,,,,,,,,,,,,3,,,,
855,2020,311,,,,,,,,,,,,,,,175464.1,4821.0,3843.0,971.0,1305732.6,156104.3,974164.2,Logan - Beaudesert,,,,,,,,,,,,,,,,3,,,,
856,2020,312,,,,,,,,,,,,,,,6610.4,846.0,823.0,22.0,391372.2,66061.9,318699.9,Mackay - Isaac - Whitsunday,,,,,,,,,,,,,,,,3,,,,
857,2020,313,,,,,,,,,,,,,,,98967.0,3444.0,3039.0,396.0,962096.0,84530.9,778598.2,Moreton Bay - North,,,,,,,,,,,,,,,,3,,,,
858,2020,314,,,,,,,,,,,,,,,73168.9,1917.0,1592.0,320.0,552427.5,53923.7,425334.9,Moreton Bay - South,,,,,,,,,,,,,,,,3,,,,
859,2020,315,,,,,,,,,,,,,,,495.0,119.0,115.0,3.0,41724.0,5311.0,35918.0,Queensland - Outback,,,,,,,,,,,,,,,,3,,,,
860,2020,316,,,,,,,,,,,,,,,530594.3,4667.0,3273.0,1360.0,1859871.4,276979.0,1052298.2,Sunshine Coast,,,,,,,,,,,,,,,,3,,,,
861,2020,317,,,,,,,,,,,,,,,21642.9,1192.0,1086.0,102.0,443207.0,74395.3,347168.7,Toowoomba,,,,,,,,,,,,,,,,3,,,,
862,2020,318,,,,,,,,,,,,,,,16661.2,1193.0,1147.0,39.0,436200.1,84111.2,335427.8,Townsville,,,,,,,,,,,,,,,,3,,,,
863,2020,319,,,,,,,,,,,,,,,13189.4,2546.0,2484.0,56.0,846941.0,106375.9,727375.7,Wide Bay,,,,,,,,,,,,,,,,3,,,,
864,2020,401,,,,,,,,,,,,,,,316314.3,2542.0,1660.0,868.0,1089286.6,213252.9,559719.5,Adelaide - Central and Hills,,,,,,,,,,,,,,,,4,,,,
865,2020,402,,,,,,,,,,,,,,,54493.2,4466.0,4196.0,262.0,1077118.5,50246.7,972378.6,Adelaide - North,,,,,,,,,,,,,,,,4,,,,
866,2020,403,,,,,,,,,,,,,,,109184.6,2342.0,1868.0,467.0,739369.6,111066.7,519118.3,Adelaide - South,,,,,,,,,,,,,,,,4,,,,
867,2020,404,,,,,,,,,,,,,,,140061.3,2163.0,1574.0,556.0,637560.4,86942.4,410556.7,Adelaide - West,,,,,,,,,,,,,,,,4,,,,
868,2020,405,,,,,,,,,,,,,,,1350.0,765.0,757.0,6.0,237572.9,33906.8,202316.0,Barossa - Yorke - Mid North,,,,,,,,,,,,,,,,4,,,,
869,2020,406,,,,,,,,,,,,,,,990.0,250.0,241.0,3.0,83090.7,15540.7,66560.0,South Australia - Outback,,,,,,,,,,,,,,,,4,,,,
870,2020,407,,,,,,,,,,,,,,,5567.4,1574.0,1532.0,26.0,499612.1,58228.8,435815.9,South Australia - South East,,,,,,,,,,,,,,,,4,,,,
871,2020,501,,,,,,,,,,,,,,,22113.8,2199.0,2109.0,83.0,727693.7,66961.9,638618.0,Bunbury,,,,,,,,,,,,,,,,5,,,,
872,2020,502,,,,,,,,,,,,,,,4131.0,1499.0,1483.0,15.0,430813.4,15559.5,411122.9,Mandurah,,,,,,,,,,,,,,,,5,,,,
873,2020,503,,,,,,,,,,,,,,,778510.3,2447.0,563.0,1880.0,1316556.3,121502.6,416543.5,Perth - Inner,,,,,,,,,,,,,,,,5,,,,
874,2020,504,,,,,,,,,,,,,,,30018.3,3744.0,3604.0,136.0,1004579.1,64333.4,910227.4,Perth - North East,,,,,,,,,,,,,,,,5,,,,
875,2020,505,,,,,,,,,,,,,,,77235.9,4801.0,4450.0,346.0,1449851.0,119430.1,1253185.1,Perth - North West,,,,,,,,,,,,,,,,5,,,,
876,2020,506,,,,,,,,,,,,,,,243273.1,5213.0,4504.0,702.0,1551037.8,97078.1,1210686.6,Perth - South East,,,,,,,,,,,,,,,,5,,,,
877,2020,507,,,,,,,,,,,,,,,236414.4,5207.0,4555.0,643.0,1583819.2,106404.9,1240999.9,Perth - South West,,,,,,,,,,,,,,,,5,,,,
878,2020,509,,,,,,,,,,,,,,,1491.0,1012.0,1000.0,5.0,343887.9,46156.9,296240.0,Western Australia - Wheat Belt,,,,,,,,,,,,,,,,5,,,,
879,2020,510,,,,,,,,,,,,,,,4050.6,287.0,269.0,17.0,120960.8,31441.8,85468.3,Western Australia - Outback (North),,,,,,,,,,,,,,,,5,,,,
880,2020,511,,,,,,,,,,,,,,,1974.0,526.0,515.0,7.0,200088.4,22214.0,175900.4,Western Australia - Outback (South),,,,,,,,,,,,,,,,5,,,,
881,2020,601,,,,,,,,,,,,,,,61146.5,1883.0,1700.0,173.0,682740.6,94600.9,526993.2,Hobart,,,,,,,,,,,,,,,,6,,,,
882,2020,602,,,,,,,,,,,,,,,11727.5,1219.0,1184.0,28.0,429661.8,53530.4,364403.9,Launceston and North East,,,,,,,,,,,,,,,,6,,,,
883,2020,603,,,,,,,,,,,,,,,0.0,431.0,424.0,0.0,141850.2,17501.2,124349.1,South East,,,,,,,,,,,,,,,,6,,,,
884,2020,604,,,,,,,,,,,,,,,5735.0,732.0,710.0,20.0,249704.3,20857.9,223111.4,West and North West,,,,,,,,,,,,,,,,6,,,,
885,2020,701,,,,,,,,,,,,,,,1553.0,513.0,500.0,6.0,267531.6,75254.3,190724.3,Darwin,,,,,,,,,,,,,,,,7,,,,
886,2020,702,,,,,,,,,,,,,,,14929.8,282.0,205.0,63.0,141710.6,29805.0,96975.9,Northern Territory - Outback,,,,,,,,,,,,,,,,7,,,,
887,2020,801,,,,,,,,,,,,,,,1008483.2,5078.0,1472.0,3601.0,1687130.8,153940.8,524706.8,Australian Capital Territory,,,,,,,,,,,,,,,,8,,,,
888,2021,101,,,,,,,,,,,,,,,,,,,,,,,0.8,2013.0,1544.0,45.0,797.0,2.4,320.0,1733.0,,,,,,,,1,,,,
889,2021,102,,,,,,,,,,,,,,,,,,,,,,,0.8,1954.0,1507.0,43.0,727.0,2.5,400.0,2000.0,,,,,,,,1,,,,
890,2021,103,,,,,,,,,,,,,,,,,,,,,,,0.7,1898.0,1434.0,41.0,738.0,2.4,290.0,1517.0,,,,,,,,1,,,,
891,2021,104,,,,,,,,,,,,,,,,,,,,,,,0.8,1541.0,1254.0,46.0,637.0,2.4,350.0,1595.0,,,,,,,,1,,,,
892,2021,105,,,,,,,,,,,,,,,,,,,,,,,0.8,1787.0,1377.0,39.0,743.0,2.4,250.0,1300.0,,,,,,,,1,,,,
893,2021,106,,,,,,,,,,,,,,,,,,,,,,,0.8,1925.0,1557.0,40.0,733.0,2.5,350.0,1733.0,,,,,,,,1,,,,
894,2021,107,,,,,,,,,,,,,,,,,,,,,,,0.8,2109.0,1684.0,40.0,753.0,2.5,400.0,2167.0,,,,,,,,1,,,,
895,2021,108,,,,,,,,,,,,,,,,,,,,,,,0.7,1421.0,1132.0,50.0,591.0,2.3,330.0,1521.0,,,,,,,,1,,,,
896,2021,109,,,,,,,,,,,,,,,,,,,,,,,0.7,1780.0,1341.0,44.0,724.0,2.3,250.0,1300.0,,,,,,,,1,,,,
897,2021,110,,,,,,,,,,,,,,,,,,,,,,,0.7,1719.0,1328.0,41.0,702.0,2.4,270.0,1361.0,,,,,,,,1,,,,
898,2021,111,,,,,,,,,,,,,,,,,,,,,,,0.8,2129.0,1676.0,40.0,793.0,2.5,390.0,1950.0,,,,,,,,1,,,,
899,2021,112,,,,,,,,,,,,,,,,,,,,,,,0.8,1700.0,1329.0,46.0,682.0,2.4,380.0,1733.0,,,,,,,,1,,,,
900,2021,113,,,,,,,,,,,,,,,,,,,,,,,0.8,1898.0,1480.0,39.0,776.0,2.5,270.0,1387.0,,,,,,,,1,,,,
